State,County,Population,% rural,FIPS,% Children in Poverty,% Unemployed,Income Ratio,% Children in Single-Parent Households,Violent Crime Rate,Injury Death Rate,Years of Potential Life Lost Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,% Completed High School,% Some College
Arkansas,Polk,19707,73.385925854,5113,28.1,6.62673156,4.2931419636,22.079056563,296.81664152,111.98768136,10859.0,42915.0,76.274328082,44.01516675,75.794922356,85.197603082,52.816403488
Arkansas,Pope,64334,54.49363604,5115,17.6,5.89378938,4.6235015399,25.399129173,372.43062489,69.683144803,8282.0,46350.0,60.897435897,42.325088073,72.405196168,84.853364564,54.206318995
Arkansas,Prairie,7966,100.0,5117,24.4,5.34922395,4.0454148047,24.014336918,169.81017648,73.88980567,12030.0,48478.0,71.039182283,19.410966105,74.913448735,85.895484526,64.491475603
Arkansas,Pulaski,392980,12.276746057,5119,22.5,7.43351965,4.9330361123,37.62260011,1059.6289012,93.089444756,10346.0,56171.0,71.312608788,43.062705026,58.076609012,91.315524005,69.206721015
Arkansas,Randolph,18247,67.421670655,5121,23.5,5.89736701,4.2296856304,23.969134314,294.55502173,98.701182171,11139.0,46495.0,69.152923538,38.558657856,74.376199616,84.550358264,61.479768786
Arkansas,St. Francis,24682,51.55354236,5123,39.6,7.89735924,5.8031142997,52.133137183,776.78775417,91.16558342,11447.0,37759.0,100.0,41.856076563,54.815848813,81.372931409,49.409109016
Arkansas,Saline,123968,36.160122482,5125,10.8,5.05319606,3.8650746855,21.657706412,352.4580766,82.528406277,8128.0,70550.0,41.516955734,36.000236693,78.715242361,91.281172663,69.196331416
Arkansas,Scott,10164,70.355203418,5127,27.1,4.47864033,4.0725397459,27.283950617,318.08172253,108.76743192,12799.0,41230.0,74.120171674,12.734054108,73.237724842,79.628854472,44.217391304
Arkansas,Searcy,7842,100.0,5129,34.9,6.37781629,4.93302524,18.649517685,126.76681245,126.30728035,11152.0,33814.0,72.16080402,13.159541859,74.899536321,80.819758276,45.043830074
Arkansas,Sebastian,127590,20.812126225,5131,24.0,5.97421561,4.3073523503,27.256288016,635.56239012,73.700846543,9844.0,48627.0,66.339438339,45.733637244,59.328028294,84.178674689,57.870199975
Arkansas,Sevier,16702,63.600656583,5133,24.5,5.82910934,4.996586467,22.562616436,216.05738484,65.980936222,9205.0,45838.0,77.705223881,33.210259124,66.924428822,75.748728574,35.483870968
Arkansas,Stone,12674,100.0,5137,29.1,7.10264184,4.6635792679,37.751813054,239.33942319,97.268508922,9266.0,36148.0,71.576384662,27.292055292,74.126592684,79.425991616,49.294019934
Arkansas,Union,38219,54.504190783,5139,21.8,8.30239406,5.6100167524,41.509835194,583.01047675,104.42100091,13874.0,47857.0,74.875185535,38.724597264,74.4055503,86.390354182,57.429412406
Arkansas,Van Buren,16541,100.0,5141,22.6,7.10316082,4.1504548635,18.224445139,277.78607485,111.08025548,9228.0,42345.0,100.0,32.807982338,77.409972299,84.790066983,38.533834586
Arkansas,Washington,243216,25.494792308,5143,14.7,4.59406537,4.6324829932,20.24547375,454.59715024,51.805607724,6923.0,57712.0,58.139424672,39.028565811,53.489572811,85.524973809,64.003428675
Arkansas,White,78729,54.317816181,5145,19.1,6.2316025,4.5139349537,25.016422159,344.45365823,86.187666038,9607.0,43765.0,59.384083589,44.96064734,67.650416912,85.78374895,51.440968502
Arkansas,Woodruff,6264,100.0,5147,33.1,5.83392985,5.5063388892,45.140388769,161.01880992,126.99002664,12704.0,37634.0,75.664621677,20.230448844,67.788141239,82.574602483,49.841269841
Arkansas,Yell,21181,79.125535272,5149,21.6,5.06439915,3.719151956,26.181179227,333.9936426,83.075084942,9080.0,48728.0,77.767198286,26.892296562,71.181223548,78.324413339,38.752614566
California,Alameda,1662323,0.3886057535,6001,9.1,8.77308748,5.1621239553,19.199471404,628.78196249,44.782410066,4650.0,113518.0,41.963730364,35.558176018,53.610421966,88.815938515,77.368145266
California,Amador,40083,60.423722139,6005,13.0,9.13061564,4.5694088373,21.509824199,237.07073752,102.44484626,6929.0,68141.0,40.04318618,13.906037932,76.771759634,91.197194532,58.41152815
California,Butte,212744,18.901818182,6007,18.7,9.18858797,5.4724346643,20.990634569,327.05730855,100.77331008,7851.0,54718.0,58.925060811,31.377194361,59.474957975,89.706777979,68.746035892
California,Calaveras,46308,75.409188644,6009,16.1,7.6342717,4.2917384693,24.070138151,327.24573793,94.902386117,7892.0,66329.0,49.716981132,22.29565493,79.561269018,89.705092318,58.522260073
California,Colusa,21558,31.724170129,6011,12.9,15.95390037,4.8433097828,19.02081201,200.95805585,71.213872832,6877.0,59422.0,75.637335526,15.840298514,63.460226497,72.829968661,51.257463362
California,Contra Costa,1152333,0.7927361121,6013,7.9,8.87195708,4.6461178843,18.861632071,336.02779077,50.464918517,4994.0,106484.0,39.478492039,36.776155522,66.84375306,89.899189489,72.497181679
California,Del Norte,27968,33.67354072,6015,23.4,9.45454545,5.3603813774,29.485466088,609.10920066,113.9823111,9204.0,47442.0,66.134259259,17.202049977,68.393676696,79.722756248,41.764011025
California,El Dorado,192925,34.699930409,6017,8.8,8.25326164,4.9227096124,14.742183577,217.58394569,73.181656639,5328.0,87792.0,30.813137171,30.29109354,75.526150141,94.032769442,69.934321361
California,Fresno,1000918,10.805201784,6019,23.1,11.28125014,5.1264028872,27.283479153,541.77921571,65.053734304,7511.0,61401.0,74.199165187,24.832900874,53.667078366,77.27813634,56.932657076
California,Glenn,28283,40.871915227,6021,17.2,8.85582432,4.7989859971,20.94639754,408.14134579,95.811273083,7905.0,57779.0,69.729444835,10.937802785,58.437744714,74.492111818,44.325108853
California,Humboldt,134977,29.758659367,6023,18.8,8.35703826,5.1705212289,24.585785073,432.13579506,105.54043169,8529.0,56071.0,58.262759082,25.674469545,56.838507021,90.608891753,67.455276661
California,Imperial,180267,17.417835534,6025,24.9,22.48929628,5.6262205219,31.154924133,366.25347999,60.527749051,7110.0,47599.0,77.758455109,29.030857662,58.095175669,70.186475966,53.571428571
California,Inyo,18046,46.430497142,6027,14.6,7.79048766,4.2469479628,25.523911875,600.45306913,93.083043372,8003.0,55981.0,54.366812227,32.886086011,64.998742771,90.521831736,62.855752858
California,Kern,901362,10.206030983,6029,24.6,12.52367961,4.8414876252,25.260988691,545.33785309,84.937453016,8735.0,58583.0,72.685589189,26.503699821,58.895801956,75.337831005,49.273088052
California,Kings,152692,10.851603457,6031,17.8,11.58004821,3.903519093,23.768867578,443.3772393,61.43609853,6863.0,60319.0,70.50296359,21.775507321,53.591413632,73.970025442,50.824697755
California,Lake,64479,33.106007887,6033,22.2,9.55177415,5.1123864413,26.647415963,535.47314438,156.09015917,11558.0,52345.0,72.486019319,25.676195711,67.727771679,86.224775182,53.58078912
California,Lassen,30016,70.525863304,6035,15.7,7.14512208,4.0847718137,24.443991022,586.92995433,109.50046929,7623.0,63803.0,48.790746583,22.938580088,68.589184474,80.519596865,38.06893925
California,Los Angeles,9943046,0.6052183584,6037,17.2,12.79713762,5.3293209093,25.332539703,488.34611236,44.648551225,5557.0,75624.0,69.090727871,35.162279722,46.045616149,79.796311544,65.31397095
California,Madera,157761,32.924800318,6039,18.8,10.76970423,4.077286389,21.03722096,620.23550783,68.974573754,7197.0,68744.0,79.693534322,30.946918658,65.806335574,71.957914932,48.956568053
California,Mariposa,17160,100.0,6043,18.5,10.9047752,4.1161383034,39.035550862,431.42857143,105.97491159,7490.0,56887.0,64.343163539,11.10647449,70.354320673,90.93917776,68.713956171
California,Mendocino,86061,45.230587083,6045,18.9,8.89369175,4.846800143,29.433123781,640.48580677,121.54234948,8620.0,53176.0,74.484223301,17.626877135,60.329586699,86.667634065,57.665687397
California,Merced,279252,14.273260019,6047,22.8,12.18536466,4.2732518804,27.024509012,555.33866693,67.077336309,7371.0,58998.0,77.16878098,22.529564125,52.247066637,69.743611862,49.366951188
California,Modoc,8763,69.956638447,6049,28.1,8.51735016,3.7650850418,24.956369983,504.7955578,131.71340979,10678.0,46838.0,57.101238165,15.528104211,76.572064552,84.672729984,51.240506329
California,Mono,14534,45.831573018,6051,9.6,11.84042824,2.5727109938,12.101910828,262.06203331,54.639449683,3314.0,73204.0,51.83116077,16.337251142,68.033102386,88.154738105,62.167906482
California,Monterey,430906,9.8160011757,6053,15.0,10.81270992,4.2351181918,18.838490586,420.63614456,57.367622027,5291.0,85031.0,73.043269656,39.61824988,51.831597697,73.002126244,49.578023462
California,Napa,135965,13.400838193,6055,8.7,8.73277477,4.4976710768,20.471721326,397.68136308,58.454755014,4617.0,92149.0,48.281898665,33.830052687,64.81313423,85.549864294,66.106564513
California,Nevada,99606,42.134785954,6057,11.0,7.96317408,4.7401172301,19.434921386,264.19005426,88.156504906,6752.0,74158.0,45.929931116,24.738536669,74.797761322,94.584351599,73.590674565
California,Orange,3166857,0.1433444333,6059,10.3,8.79179245,4.6317422374,17.898541979,213.58280579,44.067724724,4400.0,98786.0,48.74124081,34.271142738,57.233406506,86.041589551,71.61322771
California,Placer,402950,13.787195206,6061,6.2,7.34104234,4.6878168609,14.222840201,161.99867528,55.784307477,4579.0,100662.0,26.287555212,28.068551994,73.358771292,95.081533556,79.707561385
California,Plumas,18967,74.024091568,6063,18.3,10.66278608,4.6391474767,30.463576159,574.82224099,109.63628429,10122.0,58489.0,56.78119349,27.196276113,72.935669707,94.69920935,72.668112798
California,Riverside,2489188,4.6223102326,6065,14.5,9.93009985,4.7255837912,21.575020408,291.24456001,60.499943583,6381.0,76409.0,65.023924776,30.079893421,67.524473359,82.759825999,57.293139961
California,Sacramento,1559146,2.062112169,6067,16.8,9.27031514,4.5554780181,25.330394048,508.24109624,64.230698376,6667.0,72953.0,60.141414383,38.405795679,57.392346202,87.939133419,67.095678599
California,San Benito,64055,24.004414771,6069,9.3,9.89279371,3.7255290366,19.379502085,298.70306703,60.365307474,5285.0,91185.0,56.257833483,17.060930815,65.327097721,81.923519696,57.206341581
California,San Bernardino,2189183,4.7344991426,6071,19.7,9.44881319,4.4423110798,26.286467308,441.88442142,57.813116012,7723.0,65984.0,72.119806504,27.932352064,60.112484182,80.703117349,57.106944401
California,San Diego,3332427,3.2970494422,6073,11.0,9.21851243,4.6733900223,21.098481833,327.71883112,55.256424062,4926.0,87126.0,50.128703609,29.908960778,53.891251726,88.045027897,73.501168417
California,San Joaquin,767967,8.4728573805,6077,17.4,11.263064,4.6732728155,22.256640442,787.32183644,68.927788771,7767.0,70685.0,61.922390428,29.954187762,57.717705503,80.110419383,52.169256016
California,San Luis Obispo,282249,16.596386994,6079,9.2,7.68332203,4.5746105919,18.136703367,408.22505811,64.916625579,5260.0,79455.0,43.768731632,25.359683757,62.718835887,91.849090775,70.445737954
California,Santa Barbara,444766,5.0175161302,6083,12.6,7.96974852,4.5421762308,23.498156031,318.05052279,59.092016888,5333.0,86136.0,62.060268731,25.684711221,52.258460377,81.838068851,62.827372316
California,Santa Cruz,269925,12.039316721,6087,10.6,9.51319157,5.175959716,21.655487863,409.52586412,69.00771439,5048.0,93015.0,51.577866222,43.854798138,60.341729421,88.283662776,71.424636572
California,Shasta,179027,29.286266455,6089,18.3,8.70968185,4.903627923,22.246209067,726.13674647,104.81818718,9500.0,59108.0,55.23456235,24.358506652,65.266426706,91.137784919,67.973856209
California,Siskiyou,43245,65.826280624,6093,20.2,9.67322579,4.5822450477,23.413467016,343.55545308,119.28575361,10618.0,49441.0,66.124031008,22.453603775,65.949466007,89.89810039,62.713590585
California,Solano,446935,3.718452427,6095,10.8,9.46936079,3.9353910408,25.930142724,476.30025821,61.072733584,6402.0,83678.0,49.931868373,32.674389653,62.066525124,88.665872659,64.62539753
California,Sonoma,489819,12.353527129,6097,8.6,7.87462616,4.3162039401,20.516018637,367.91949455,60.207499125,5096.0,87366.0,45.054486989,31.077938549,61.307274632,89.129230144,68.141151902
California,Stanislaus,550081,7.9807096081,6099,17.1,10.70308052,4.3522780479,22.321066162,578.4520988,62.116448268,7821.0,64501.0,67.236229266,23.942361433,58.729822795,79.753611096,53.99424592
California,Sutter,96385,14.79780867,6101,16.2,10.98598984,4.1787845531,24.079637864,351.79749787,68.050849912,7515.0,65791.0,63.926817178,21.660859009,59.126618793,79.829428363,60.912784506
California,Tehama,64494,51.488268755,6103,17.2,8.84319168,4.9169803844,23.912756985,540.13753282,98.847506673,9623.0,61571.0,71.713825215,21.19617977,66.023275617,85.872099604,59.884146747
California,Trinity,12216,100.0,6105,26.4,7.97342193,4.8097871328,41.46567718,380.32936523,179.12261903,14307.0,45113.0,66.396761134,8.0994807844,68.537991859,93.03211198,58.511050795
California,Tulare,468680,15.479930074,6107,23.0,13.20555759,4.7221927263,25.987760888,381.80764333,58.520871011,7363.0,62058.0,76.462631689,20.771211092,57.070423751,71.937009712,49.08669946
California,Tuolumne,54515,48.96595322,6109,13.4,10.40023954,4.7755592013,22.78721502,316.15673143,92.420761164,8067.0,63336.0,47.918394427,23.6030289,73.619043467,90.996450733,61.592601686
California,Ventura,841387,3.1245521172,6111,11.7,8.55143604,4.326609617,18.221900602,240.48967302,54.333465101,4737.0,90961.0,53.054330797,24.108904872,63.332952926,85.646159269,65.620967078
California,Yolo,219728,6.9295839163,6113,11.3,7.53622912,5.8792846498,20.50950387,331.88943992,48.651184697,4742.0,80668.0,49.083939709,22.554533819,51.304044817,87.465503704,71.649382627
California,Yuba,80160,26.222714989,6115,19.2,10.5285933,4.4999386327,21.613130129,413.7271153,85.051711955,9162.0,56278.0,68.429269617,21.662575331,60.864795339,82.174819174,62.865497076
Colorado,Adams,519883,3.6204464191,8001,12.1,8.02519508,3.7210470726,23.209754149,372.42750473,79.552217856,6706.0,73615.0,52.54308117,25.341391457,66.988463148,84.727367534,58.435637946
Colorado,Arapahoe,657452,1.5753413881,8005,8.4,7.85919164,3.9119339833,22.570543227,329.9652518,72.441506796,5840.0,82381.0,43.159828106,35.895581425,64.22946062,92.258344794,71.559445317
Colorado,Archuleta,14196,59.376034426,8007,16.2,7.55299733,4.0450703128,8.7047939445,190.26029227,95.365248903,7121.0,63961.0,50.287026406,26.766965553,74.128312413,94.137498795,60.949681077
Colorado,Bent,5356,37.959686106,8011,27.2,4.37636761,3.983283516,20.209059233,133.48758565,125.81253932,12360.0,50688.0,59.774964838,15.633694409,60.298030867,88.378995434,26.497933884
Colorado,Boulder,327171,8.9130825924,8013,6.3,6.16293116,5.167484068,19.180327869,242.3764358,67.726275024,4278.0,88289.0,25.80466739,28.631918991,63.644643348,95.529056268,84.257285827
Colorado,Broomfield,72236,0.5832990392,8014,4.1,6.63749814,3.6766048502,14.598540146,50.922081381,58.817084633,4932.0,106263.0,17.346787357,20.17356785,66.329644472,96.823463849,85.696475665
Colorado,Chaffee,20661,37.413667247,8015,11.2,6.31352017,4.2420426185,32.057256991,61.134442613,100.26067776,6230.0,64220.0,35.565356856,21.08961213,71.144508671,94.084842409,60.433822053
Colorado,Clear Creek,9586,100.0,8019,9.3,8.50268249,4.2293536423,18.922470434,562.54136334,81.417924469,4875.0,79422.0,18.410041841,29.784779563,78.391959799,97.476171298,67.32718894
Colorado,Conejos,8143,100.0,8021,22.4,5.57602555,4.2655244965,18.877793628,44.952478808,141.94464159,11260.0,39822.0,59.808917197,9.6214454093,80.012414649,87.733732236,58.046614872
Colorado,Crowley,5696,100.0,8025,29.5,5.43193717,3.8423140496,25.243902439,65.18904824,109.89388372,7766.0,36836.0,70.588235294,12.615344775,73.328641802,87.448609432,29.431626337
Colorado,Delta,31067,63.172008271,8029,15.4,6.55509066,4.7737109002,26.162306282,84.296945152,130.35695756,9092.0,53553.0,59.439586645,39.287266294,73.185631669,89.773079135,46.947535771
Colorado,Douglas,360750,10.287425779,8035,2.6,5.77295542,3.3830455259,11.438389238,113.61496356,55.975435977,3749.0,122290.0,11.77968097,25.311399585,79.159121588,97.950429812,87.324759846
Colorado,Eagle,54929,19.983907121,8037,7.2,9.49087039,4.5195610036,23.603163918,144.27581038,56.973813959,3639.0,94309.0,31.226311285,37.575698871,69.727326298,90.924075409,72.586872587
Colorado,Elbert,27313,100.0,8039,6.8,4.65877949,3.8729554639,10.734767025,4.2722262571,67.074704452,5166.0,107139.0,23.081645181,14.362680326,91.288566243,96.424384525,74.79872683
Colorado,El Paso,728310,8.9343251969,8041,11.4,7.27536906,4.0978930508,22.417345064,399.61498249,100.53280414,8045.0,72459.0,36.416180232,30.213241602,65.228708425,94.472141175,75.21818164
Colorado,Fremont,47867,26.420211857,8043,17.7,7.73078672,4.5594946844,17.411796391,225.26871339,112.67865221,8888.0,52414.0,57.243816254,29.099798099,75.712075191,89.313079355,38.845203325
Colorado,Garfield,60366,24.103991913,8045,9.4,6.78798564,3.4944146196,17.178158629,188.98070679,87.18922073,5393.0,79958.0,43.937748824,19.340252486,67.525247846,89.02193093,58.839479393
Colorado,Grand,15794,82.597857576,8049,9.0,8.41520718,4.472747718,12.369207773,80.809635587,85.291152981,5357.0,74484.0,29.082774049,33.161481227,69.865399842,94.956565742,61.809997631
Colorado,Gunnison,17593,58.607413208,8051,8.8,6.61848947,4.8477330071,14.539249147,179.08196927,84.065010275,4260.0,68214.0,22.927522501,46.520987199,65.445486518,97.645429363,76.88003581
Colorado,Huerfano,6883,56.146624944,8055,32.3,9.41754917,4.7401913605,32.322274882,409.06487769,161.72665255,9886.0,49502.0,71.181938911,20.668523709,72.88191037,92.662116041,57.392825897
Colorado,Jefferson,583283,6.8963581976,8059,6.6,7.08009422,3.8873246322,19.859386977,253.58037445,81.131148657,5769.0,90097.0,31.080334364,27.257775454,71.660691595,94.816981805,77.451636031
Colorado,Kit Carson,7121,48.69407497,8063,15.5,2.80065898,3.6344281547,13.728720483,206.29533506,111.61321936,8430.0,54642.0,59.633027523,4.9452470944,67.516556291,89.886039886,61.060948081
Colorado,Lake,7987,31.067031464,8065,14.1,8.22171852,4.4450374383,17.048145225,201.54517971,86.439212895,5629.0,61518.0,52.994555354,14.044017868,77.435114504,88.695057294,64.351523742
Colorado,La Plata,56564,59.948572096,8067,12.2,6.84499139,4.548408035,20.036377561,174.58228218,78.128623259,5606.0,66080.0,33.861264579,28.255186144,71.043518952,95.965961247,74.302535626
Colorado,Larimer,360428,11.660381137,8069,7.6,6.30440439,4.4129590174,17.290774735,201.12825097,69.014176163,5089.0,80344.0,33.067306731,30.56767257,66.295785669,96.185677992,79.117885281
Colorado,Las Animas,14420,40.794479912,8071,23.4,7.4342004,5.2078748587,31.025248661,146.89423615,164.4141006,12065.0,46281.0,51.075268817,15.453718106,68.503703704,90.501672241,53.934010152
Colorado,Lincoln,5680,100.0,8073,18.3,4.46315789,5.2947408661,18.777679362,99.791345369,92.264017033,5798.0,50169.0,49.517241379,20.01926437,72.372769332,90.049988098,21.266735324
